VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee,LocationID_DO,lat_DO,lng_DO,LocationID_PU,lat_PU,lng_PU,timestamp
1,2022-01-02 07:47:47,2022-01-02 07:56:59,2.0,2.6,1.0,N,239,100,1,10.5,2.5,0.5,2.75,0.0,0.3,16.55,2.5,0.0,100,40.75351409177484,-73.98878589284917,239,40.784107364553954,-73.97827334184862,2022-01-02 07:56:59 - 2022-01-02 07:47:47
2,2022-01-02 07:48:00,2022-01-02 08:05:37,1.0,4.93,1.0,N,239,120,1,17.0,0.0,0.5,4.06,0.0,0.3,24.36,2.5,0.0,120,40.846004072050576,-73.93080685174127,239,40.784107364553954,-73.97827334184862,2022-01-02 08:05:37 - 2022-01-02 07:48:00
1,2022-01-02 07:24:55,2022-01-02 07:45:18,3.0,10.4,1.0,N,239,138,1,29.5,2.5,0.5,0.0,6.55,0.3,39.35,2.5,0.0,138,40.77486738951802,-73.8728037146871,239,40.784107364553954,-73.97827334184862,2022-01-02 07:45:18 - 2022-01-02 07:24:55
2,2022-01-02 07:48:25,2022-01-02 08:08:56,1.0,10.17,1.0,N,239,138,1,29.5,0.0,0.5,9.84,6.55,0.3,49.19,2.5,0.0,138,40.77486738951802,-73.8728037146871,239,40.784107364553954,-73.97827334184862,2022-01-02 08:08:56 - 2022-01-02 07:48:25
2,2022-01-02 07:55:22,2022-01-02 08:02:30,1.0,1.61,1.0,N,239,230,1,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5,0.0,230,40.75984474002954,-73.98417616082217,239,40.784107364553954,-73.97827334184862,2022-01-02 08:02:30 - 2022-01-02 07:55:22
2,2022-01-02 07:28:43,2022-01-02 07:34:22,1.0,1.86,1.0,N,239,230,1,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5,0.0,230,40.75984474002954,-73.98417616082217,239,40.784107364553954,-73.97827334184862,2022-01-02 07:34:22 - 2022-01-02 07:28:43
1,2022-01-02 07:26:38,2022-01-02 08:06:03,1.0,17.6,3.0,N,239,1,1,65.5,0.0,0.0,19.4,11.75,0.3,96.95,0.0,0.0,1,40.689515648043326,-74.17678574521427,239,40.784107364553954,-73.97827334184862,2022-01-02 08:06:03 - 2022-01-02 07:26:38
2,2022-01-02 07:55:21,2022-01-02 08:22:56,1.0,18.64,3.0,N,239,1,2,67.5,0.0,0.0,0.0,13.75,0.3,81.55,0.0,0.0,1,40.689515648043326,-74.17678574521427,239,40.784107364553954,-73.97827334184862,2022-01-02 08:22:56 - 2022-01-02 07:55:21
2,2022-01-02 07:24:53,2022-01-02 07:39:06,1.0,4.37,1.0,N,263,68,1,14.5,0.0,0.5,2.0,0.0,0.3,19.8,2.5,0.0,68,40.74839722483199,-73.99994015650746,263,40.77849586877702,-73.95120799165441,2022-01-02 07:39:06 - 2022-01-02 07:24:53
2,2022-01-02 07:21:43,2022-01-02 07:36:10,5.0,7.0,1.0,N,263,87,1,21.5,0.0,0.5,4.96,0.0,0.3,29.76,2.5,0.0,87,40.70665961735619,-74.00781211638652,263,40.77849586877702,-73.95120799165441,2022-01-02 07:36:10 - 2022-01-02 07:21:43
2,2022-01-02 07:55:28,2022-01-02 07:58:26,1.0,1.32,1.0,N,263,141,1,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2.5,0.0,141,40.76683881658485,-73.95971267878048,263,40.77849586877702,-73.95120799165441,2022-01-02 07:58:26 - 2022-01-02 07:55:28
1,2022-01-02 07:50:52,2022-01-02 07:52:34,1.0,0.6,1.0,N,263,141,1,4.0,2.5,0.5,1.8,0.0,0.3,9.1,2.5,0.0,141,40.76683881658485,-73.95971267878048,263,40.77849586877702,-73.95120799165441,2022-01-02 07:52:34 - 2022-01-02 07:50:52
2,2022-01-02 07:23:15,2022-01-02 07:28:35,1.0,1.08,1.0,N,263,140,1,6.0,0.0,0.5,0.93,0.0,0.3,10.23,2.5,0.0,140,40.76550681823176,-73.95456804213481,263,40.77849586877702,-73.95120799165441,2022-01-02 07:28:35 - 2022-01-02 07:23:15
2,2022-01-02 07:52:41,2022-01-02 07:55:23,1.0,0.92,1.0,N,263,140,1,5.0,0.0,0.5,1.66,0.0,0.3,9.96,2.5,0.0,140,40.76550681823176,-73.95456804213481,263,40.77849586877702,-73.95120799165441,2022-01-02 07:55:23 - 2022-01-02 07:52:41
1,2022-01-02 07:42:26,2022-01-02 07:46:22,1.0,1.4,1.0,Y,263,140,1,6.0,2.5,0.5,1.85,0.0,0.3,11.15,2.5,0.0,140,40.76550681823176,-73.95456804213481,263,40.77849586877702,-73.95120799165441,2022-01-02 07:46:22 - 2022-01-02 07:42:26
2,2022-01-02 07:34:10,2022-01-02 07:39:55,1.0,1.6,1.0,N,263,140,2,6.5,0.0,0.5,0.0,0.0,0.3,9.8,2.5,0.0,140,40.76550681823176,-73.95456804213481,263,40.77849586877702,-73.95120799165441,2022-01-02 07:39:55 - 2022-01-02 07:34:10
2,2022-01-02 07:24:01,2022-01-02 07:30:28,1.0,1.82,1.0,N,263,140,1,8.0,0.0,0.5,2.82,0.0,0.3,14.12,2.5,0.0,140,40.76550681823176,-73.95456804213481,263,40.77849586877702,-73.95120799165441,2022-01-02 07:30:28 - 2022-01-02 07:24:01
1,2022-01-02 07:09:18,2022-01-02 07:17:29,1.0,2.2,1.0,N,263,151,2,9.0,2.5,0.5,0.0,0.0,0.3,12.3,2.5,0.0,151,40.7978662680042,-73.96780839097322,263,40.77849586877702,-73.95120799165441,2022-01-02 07:17:29 - 2022-01-02 07:09:18
1,2022-01-02 07:47:36,2022-01-02 08:00:36,1.0,4.4,1.0,N,263,7,2,14.5,2.5,0.5,0.0,0.0,0.3,17.8,2.5,0.0,7,40.76108472915124,-73.92149056694653,263,40.77849586877702,-73.95120799165441,2022-01-02 08:00:36 - 2022-01-02 07:47:36
2,2022-01-02 07:58:44,2022-01-02 08:07:54,2.0,1.69,1.0,N,263,43,1,8.5,0.0,0.5,1.89,0.0,0.3,13.69,2.5,0.0,43,40.782459738636334,-73.96557217995945,263,40.77849586877702,-73.95120799165441,2022-01-02 08:07:54 - 2022-01-02 07:58:44
2,2022-01-02 07:54:47,2022-01-02 07:57:12,1.0,0.6,1.0,N,263,43,1,4.0,0.0,0.5,1.46,0.0,0.3,8.76,2.5,0.0,43,40.782459738636334,-73.96557217995945,263,40.77849586877702,-73.95120799165441,2022-01-02 07:57:12 - 2022-01-02 07:54:47
2,2022-01-02 07:40:58,2022-01-02 07:47:18,5.0,3.16,1.0,N,263,233,1,10.5,0.0,0.5,2.76,0.0,0.3,16.56,2.5,0.0,233,40.74917209822379,-73.97125597712962,263,40.77849586877702,-73.95120799165441,2022-01-02 07:47:18 - 2022-01-02 07:40:58
2,2022-01-02 07:37:29,2022-01-02 07:44:53,1.0,1.32,1.0,N,263,238,1,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5,0.0,238,40.79176624678264,-73.97281451745027,263,40.77849586877702,-73.95120799165441,2022-01-02 07:44:53 - 2022-01-02 07:37:29
2,2022-01-02 07:08:31,2022-01-02 07:20:26,1.0,3.28,1.0,N,263,48,1,12.0,0.0,0.5,3.06,0.0,0.3,18.36,2.5,0.0,48,40.76223675561455,-73.98985665083148,263,40.77849586877702,-73.95120799165441,2022-01-02 07:20:26 - 2022-01-02 07:08:31
2,2022-01-02 07:11:55,2022-01-02 07:22:26,5.0,2.48,1.0,N,263,48,1,10.0,0.0,0.5,2.5,0.0,0.3,15.8,2.5,0.0,48,40.76223675561455,-73.98985665083148,263,40.77849586877702,-73.95120799165441,2022-01-02 07:22:26 - 2022-01-02 07:11:55
2,2022-01-02 07:46:22,2022-01-02 07:49:26,1.0,0.94,1.0,N,263,237,1,5.0,0.0,0.5,2.0,0.0,0.3,10.3,2.5,0.0,237,40.76854188466485,-73.96569149194592,263,40.77849586877702,-73.95120799165441,2022-01-02 07:49:26 - 2022-01-02 07:46:22
2,2022-01-02 07:24:53,2022-01-02 07:36:07,1.0,3.49,1.0,N,263,186,1,12.5,0.0,0.5,3.16,0.0,0.3,18.96,2.5,0.0,186,40.748476361762044,-73.9924553277106,263,40.77849586877702,-73.95120799165441,2022-01-02 07:36:07 - 2022-01-02 07:24:53
1,2022-01-02 07:38:45,2022-01-02 07:49:53,1.0,3.6,1.0,N,263,186,2,13.0,2.5,0.5,0.0,0.0,0.3,16.3,2.5,0.0,186,40.748476361762044,-73.9924553277106,263,40.77849586877702,-73.95120799165441,2022-01-02 07:49:53 - 2022-01-02 07:38:45
1,2022-01-02 07:51:43,2022-01-02 08:06:17,1.0,4.1,1.0,Y,263,186,1,14.5,2.5,0.5,3.55,0.0,0.3,21.35,2.5,0.0,186,40.748476361762044,-73.9924553277106,263,40.77849586877702,-73.95120799165441,2022-01-02 08:06:17 - 2022-01-02 07:51:43
1,2022-01-02 07:32:28,2022-01-02 07:45:43,1.0,1.1,1.0,N,263,170,2,5.0,2.5,0.5,0.0,0.0,0.3,8.3,2.5,0.0,170,40.74765428110328,-73.97694199243557,263,40.77849586877702,-73.95120799165441,2022-01-02 07:45:43 - 2022-01-02 07:32:28
2,2022-01-02 07:02:27,2022-01-02 07:16:05,1.0,2.97,1.0,N,263,142,1,12.5,0.0,0.5,1.2,0.0,0.3,17.0,2.5,0.0,142,40.77390598538879,-73.98135241373991,263,40.77849586877702,-73.95120799165441,2022-01-02 07:16:05 - 2022-01-02 07:02:27
2,2022-01-02 07:38:13,2022-01-02 07:44:04,1.0,3.5,1.0,N,263,137,1,11.5,0.0,0.5,2.96,0.0,0.3,17.76,2.5,0.0,137,40.74035923571167,-73.97711937073566,263,40.77849586877702,-73.95120799165441,2022-01-02 07:44:04 - 2022-01-02 07:38:13
2,2022-01-02 07:51:46,2022-01-02 08:01:00,6.0,3.5,1.0,N,263,137,1,12.0,0.0,0.5,1.0,0.0,0.3,16.3,2.5,0.0,137,40.74035923571167,-73.97711937073566,263,40.77849586877702,-73.95120799165441,2022-01-02 08:01:00 - 2022-01-02 07:51:46
2,2022-01-02 07:33:54,2022-01-02 07:46:47,4.0,4.62,1.0,N,263,226,2,15.0,0.0,0.5,0.0,0.0,0.3,18.3,2.5,0.0,226,40.73527341028105,-73.92932128275633,263,40.77849586877702,-73.95120799165441,2022-01-02 07:46:47 - 2022-01-02 07:33:54
2,2022-01-02 07:10:27,2022-01-02 07:24:37,1.0,4.99,1.0,N,263,226,2,16.5,0.0,0.5,0.0,0.0,0.3,19.8,2.5,0.0,226,40.73527341028105,-73.92932128275633,263,40.77849586877702,-73.95120799165441,2022-01-02 07:24:37 - 2022-01-02 07:10:27
2,2022-01-02 07:05:49,2022-01-02 07:18:01,1.0,7.6,1.0,N,263,88,2,22.0,0.0,0.5,0.0,0.0,0.3,25.3,2.5,0.0,88,40.70339380172108,-74.01130777063678,263,40.77849586877702,-73.95120799165441,2022-01-02 07:18:01 - 2022-01-02 07:05:49
2,2022-01-02 07:48:42,2022-01-02 07:53:25,1.0,0.99,1.0,N,263,75,2,5.5,0.0,0.5,0.0,0.0,0.3,8.8,2.5,0.0,75,40.790650159764766,-73.94495666768462,263,40.77849586877702,-73.95120799165441,2022-01-02 07:53:25 - 2022-01-02 07:48:42
2,2022-01-02 07:21:42,2022-01-02 07:25:24,1.0,0.92,1.0,N,263,75,1,5.0,0.0,0.5,1.66,0.0,0.3,9.96,2.5,0.0,75,40.790650159764766,-73.94495666768462,263,40.77849586877702,-73.95120799165441,2022-01-02 07:25:24 - 2022-01-02 07:21:42
1,2022-01-02 07:43:25,2022-01-02 08:09:28,1.0,18.3,2.0,Y,263,132,2,52.0,2.5,0.5,0.0,6.55,0.3,61.85,2.5,0.0,132,40.642604521718,-73.77826365890199,263,40.77849586877702,-73.95120799165441,2022-01-02 08:09:28 - 2022-01-02 07:43:25
1,2022-01-02 07:55:04,2022-01-02 08:02:08,1.0,1.1,1.0,N,262,236,1,6.5,2.5,0.5,1.0,0.0,0.3,10.8,2.5,0.0,236,40.78049147573493,-73.95697238530639,262,40.77653422899526,-73.94582981800791,2022-01-02 08:02:08 - 2022-01-02 07:55:04
2,2022-01-02 07:56:22,2022-01-02 08:00:24,1.0,1.1,1.0,N,262,236,1,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2.5,0.0,236,40.78049147573493,-73.95697238530639,262,40.77653422899526,-73.94582981800791,2022-01-02 08:00:24 - 2022-01-02 07:56:22
2,2022-01-02 07:27:56,2022-01-02 07:32:06,1.0,0.6,1.0,N,262,236,2,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5,0.0,236,40.78049147573493,-73.95697238530639,262,40.77653422899526,-73.94582981800791,2022-01-02 07:32:06 - 2022-01-02 07:27:56
2,2022-01-02 07:42:18,2022-01-02 07:49:43,1.0,1.94,1.0,N,262,163,1,8.5,0.0,0.5,2.0,0.0,0.3,13.8,2.5,0.0,163,40.76442545340527,-73.97836698802045,262,40.77653422899526,-73.94582981800791,2022-01-02 07:49:43 - 2022-01-02 07:42:18
1,2022-01-02 07:27:53,2022-01-02 07:30:19,1.0,0.6,1.0,N,262,141,1,4.0,2.5,0.5,1.45,0.0,0.3,8.75,2.5,0.0,141,40.76683881658485,-73.95971267878048,262,40.77653422899526,-73.94582981800791,2022-01-02 07:30:19 - 2022-01-02 07:27:53
2,2022-01-02 07:50:21,2022-01-02 07:53:20,1.0,0.8,1.0,N,262,140,1,4.5,0.0,0.5,2.34,0.0,0.3,10.14,2.5,0.0,140,40.76550681823176,-73.95456804213481,262,40.77653422899526,-73.94582981800791,2022-01-02 07:53:20 - 2022-01-02 07:50:21
2,2022-01-02 07:19:14,2022-01-02 07:27:08,1.0,1.91,1.0,N,262,238,2,8.5,0.0,0.5,0.0,0.0,0.3,11.8,2.5,0.0,238,40.79176624678264,-73.97281451745027,262,40.77653422899526,-73.94582981800791,2022-01-02 07:27:08 - 2022-01-02 07:19:14
2,2022-01-02 07:15:00,2022-01-02 07:30:27,1.0,3.65,1.0,N,262,48,1,14.0,0.0,0.5,3.46,0.0,0.3,20.76,2.5,0.0,48,40.76223675561455,-73.98985665083148,262,40.77653422899526,-73.94582981800791,2022-01-02 07:30:27 - 2022-01-02 07:15:00
1,2022-01-02 07:04:59,2022-01-02 07:15:05,1.0,1.7,1.0,Y,262,237,1,9.0,2.5,0.5,1.7,0.0,0.3,14.0,2.5,0.0,237,40.76854188466485,-73.96569149194592,262,40.77653422899526,-73.94582981800791,2022-01-02 07:15:05 - 2022-01-02 07:04:59
2,2022-01-02 07:44:41,2022-01-02 07:47:19,5.0,0.82,1.0,N,262,262,1,4.5,0.0,0.5,2.34,0.0,0.3,10.14,2.5,0.0,262,40.77653422899526,-73.94582981800791,262,40.77653422899526,-73.94582981800791,2022-01-02 07:47:19 - 2022-01-02 07:44:41
2,2022-01-02 07:40:13,2022-01-02 07:47:08,1.0,2.85,1.0,N,262,137,1,10.0,0.0,0.5,2.0,0.0,0.3,15.3,2.5,0.0,137,40.74035923571167,-73.97711937073566,262,40.77653422899526,-73.94582981800791,2022-01-02 07:47:08 - 2022-01-02 07:40:13
2,2022-01-02 07:20:19,2022-01-02 07:28:47,1.0,2.14,1.0,N,262,239,1,9.0,0.0,0.5,2.46,0.0,0.3,14.76,2.5,0.0,239,40.784107364553954,-73.97827334184862,262,40.77653422899526,-73.94582981800791,2022-01-02 07:28:47 - 2022-01-02 07:20:19
1,2022-01-02 07:55:08,2022-01-02 08:02:52,1.0,1.3,1.0,Y,262,75,1,7.5,2.5,0.5,1.2,0.0,0.3,12.0,2.5,0.0,75,40.790650159764766,-73.94495666768462,262,40.77653422899526,-73.94582981800791,2022-01-02 08:02:52 - 2022-01-02 07:55:08
2,2022-01-02 07:24:58,2022-01-02 07:49:53,5.0,18.53,2.0,N,262,132,1,52.0,0.0,0.5,10.0,6.55,0.3,71.85,2.5,0.0,132,40.642604521718,-73.77826365890199,262,40.77653422899526,-73.94582981800791,2022-01-02 07:49:53 - 2022-01-02 07:24:58
1,2022-01-02 07:34:34,2022-01-02 07:49:42,1.0,8.4,1.0,N,262,138,1,24.5,2.5,0.5,5.0,6.55,0.3,39.35,2.5,0.0,138,40.77486738951802,-73.8728037146871,262,40.77653422899526,-73.94582981800791,2022-01-02 07:49:42 - 2022-01-02 07:34:34
2,2022-01-02 07:04:11,2022-01-02 07:14:58,1.0,4.39,1.0,N,232,140,1,14.5,0.0,0.5,3.0,0.0,0.3,20.8,2.5,0.0,140,40.76550681823176,-73.95456804213481,232,40.71538608410727,-73.98230670494637,2022-01-02 07:14:58 - 2022-01-02 07:04:11
2,2022-01-02 07:54:31,2022-01-02 08:05:07,1.0,3.28,1.0,N,143,68,1,12.0,0.0,0.5,3.06,0.0,0.3,18.36,2.5,0.0,68,40.74839722483199,-73.99994015650746,143,40.775770209571455,-73.98797296641823,2022-01-02 08:05:07 - 2022-01-02 07:54:31
2,2022-01-02 07:37:57,2022-01-02 07:50:15,1.0,2.43,1.0,N,143,140,1,11.0,0.0,0.5,2.86,0.0,0.3,17.16,2.5,0.0,140,40.76550681823176,-73.95456804213481,143,40.775770209571455,-73.98797296641823,2022-01-02 07:50:15 - 2022-01-02 07:37:57
2,2022-01-02 07:07:42,2022-01-02 07:14:06,1.0,1.87,1.0,N,143,238,2,7.5,0.0,0.5,0.0,0.0,0.3,10.8,2.5,0.0,238,40.79176624678264,-73.97281451745027,143,40.775770209571455,-73.98797296641823,2022-01-02 07:14:06 - 2022-01-02 07:07:42
2,2022-01-02 07:23:16,2022-01-02 07:28:29,1.0,1.54,1.0,N,143,48,2,7.0,0.0,0.5,0.0,0.0,0.3,10.3,2.5,0.0,48,40.76223675561455,-73.98985665083148,143,40.775770209571455,-73.98797296641823,2022-01-02 07:28:29 - 2022-01-02 07:23:16
2,2022-01-02 07:27:33,2022-01-02 07:33:43,1.0,1.68,1.0,N,143,237,1,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5,0.0,237,40.76854188466485,-73.96569149194592,143,40.775770209571455,-73.98797296641823,2022-01-02 07:33:43 - 2022-01-02 07:27:33
1,2022-01-02 07:49:03,2022-01-02 08:00:12,1.0,2.8,1.0,N,143,170,1,11.0,2.5,0.5,1.0,0.0,0.3,15.3,2.5,0.0,170,40.74765428110328,-73.97694199243557,143,40.775770209571455,-73.98797296641823,2022-01-02 08:00:12 - 2022-01-02 07:49:03
2,2022-01-02 07:29:09,2022-01-02 07:32:57,1.0,0.68,1.0,N,143,142,1,5.0,0.0,0.5,1.0,0.0,0.3,9.3,2.5,0.0,142,40.77390598538879,-73.98135241373991,143,40.775770209571455,-73.98797296641823,2022-01-02 07:32:57 - 2022-01-02 07:29:09
2,2022-01-02 07:51:26,2022-01-02 08:00:55,1.0,1.98,1.0,N,143,246,1,9.0,0.0,0.5,2.46,0.0,0.3,14.76,2.5,0.0,246,40.7524372519649,-74.00451257207506,143,40.775770209571455,-73.98797296641823,2022-01-02 08:00:55 - 2022-01-02 07:51:26
1,2022-01-02 07:45:54,2022-01-02 07:57:43,2.0,2.5,1.0,Y,143,162,2,11.0,2.5,0.5,0.0,0.0,0.3,14.3,2.5,0.0,162,40.756816155312855,-73.97214548508123,143,40.775770209571455,-73.98797296641823,2022-01-02 07:57:43 - 2022-01-02 07:45:54
2,2022-01-02 07:14:38,2022-01-02 07:25:45,1.0,5.45,1.0,N,143,244,1,17.0,0.0,0.5,2.0,0.0,0.3,22.3,2.5,0.0,244,40.84121866986656,-73.94166681405747,143,40.775770209571455,-73.98797296641823,2022-01-02 07:25:45 - 2022-01-02 07:14:38
1,2022-01-02 07:08:54,2022-01-02 07:22:29,1.0,5.9,1.0,N,143,116,1,18.0,2.5,0.5,3.0,0.0,0.3,24.3,2.5,0.0,116,40.827535259806176,-73.94736754322265,143,40.775770209571455,-73.98797296641823,2022-01-02 07:22:29 - 2022-01-02 07:08:54
2,2022-01-02 07:35:03,2022-01-02 08:00:50,1.0,17.71,3.0,N,143,1,1,65.0,0.0,0.0,15.41,11.75,0.3,92.46,0.0,0.0,1,40.689515648043326,-74.17678574521427,143,40.775770209571455,-73.98797296641823,2022-01-02 08:00:50 - 2022-01-02 07:35:03
2,2022-01-02 07:18:11,2022-01-02 07:49:11,1.0,17.8,3.0,N,143,1,2,66.5,0.0,0.0,0.0,11.75,0.3,78.55,0.0,0.0,1,40.689515648043326,-74.17678574521427,143,40.775770209571455,-73.98797296641823,2022-01-02 07:49:11 - 2022-01-02 07:18:11
2,2022-01-02 07:45:26,2022-01-02 07:50:54,1.0,1.1,1.0,N,141,163,1,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5,0.0,163,40.76442545340527,-73.97836698802045,141,40.76683881658485,-73.95971267878048,2022-01-02 07:50:54 - 2022-01-02 07:45:26
2,2022-01-02 07:55:40,2022-01-02 07:57:13,1.0,0.69,1.0,N,141,141,1,4.0,0.0,0.5,2.19,0.0,0.3,9.49,2.5,0.0,141,40.76683881658485,-73.95971267878048,141,40.76683881658485,-73.95971267878048,2022-01-02 07:57:13 - 2022-01-02 07:55:40
1,2022-01-02 07:06:26,2022-01-02 07:11:02,1.0,0.9,1.0,N,141,140,2,5.5,2.5,0.5,0.0,0.0,0.3,8.8,2.5,0.0,140,40.76550681823176,-73.95456804213481,141,40.76683881658485,-73.95971267878048,2022-01-02 07:11:02 - 2022-01-02 07:06:26
1,2022-01-02 07:37:07,2022-01-02 07:42:20,1.0,0.8,1.0,N,141,140,2,6.0,2.5,0.5,0.0,0.0,0.3,9.3,2.5,0.0,140,40.76550681823176,-73.95456804213481,141,40.76683881658485,-73.95971267878048,2022-01-02 07:42:20 - 2022-01-02 07:37:07
1,2022-01-02 07:44:31,2022-01-02 07:47:07,1.0,0.8,1.0,N,141,263,1,4.5,2.5,0.5,1.55,0.0,0.3,9.35,2.5,0.0,263,40.77849586877702,-73.95120799165441,141,40.76683881658485,-73.95971267878048,2022-01-02 07:47:07 - 2022-01-02 07:44:31
1,2022-01-02 07:16:12,2022-01-02 07:21:44,2.0,1.0,1.0,N,141,43,1,6.0,2.5,0.5,2.33,0.0,0.3,11.63,2.5,0.0,43,40.782459738636334,-73.96557217995945,141,40.76683881658485,-73.95971267878048,2022-01-02 07:21:44 - 2022-01-02 07:16:12
1,2022-01-02 07:31:15,2022-01-02 07:37:52,1.0,1.3,1.0,N,141,237,1,7.0,2.5,0.5,3.7,0.0,0.3,14.0,2.5,0.0,237,40.76854188466485,-73.96569149194592,141,40.76683881658485,-73.95971267878048,2022-01-02 07:37:52 - 2022-01-02 07:31:15
2,2022-01-02 07:47:55,2022-01-02 07:50:38,1.0,0.72,1.0,N,141,237,1,4.5,0.0,0.5,1.56,0.0,0.3,9.36,2.5,0.0,237,40.76854188466485,-73.96569149194592,141,40.76683881658485,-73.95971267878048,2022-01-02 07:50:38 - 2022-01-02 07:47:55
2,2022-01-02 07:01:11,2022-01-02 07:08:43,1.0,2.69,1.0,N,141,137,1,10.0,0.0,0.5,2.66,0.0,0.3,15.96,2.5,0.0,137,40.74035923571167,-73.97711937073566,141,40.76683881658485,-73.95971267878048,2022-01-02 07:08:43 - 2022-01-02 07:01:11
2,2022-01-02 07:25:03,2022-01-02 07:37:56,6.0,3.03,1.0,N,141,50,1,12.0,0.0,0.5,3.06,0.0,0.3,18.36,2.5,0.0,50,40.76669237466698,-73.99389940332178,141,40.76683881658485,-73.95971267878048,2022-01-02 07:37:56 - 2022-01-02 07:25:03
1,2022-01-02 07:58:24,2022-01-02 08:13:41,1.0,8.2,1.0,Y,141,244,1,24.5,2.5,0.5,4.2,0.0,0.3,32.0,2.5,0.0,244,40.84121866986656,-73.94166681405747,141,40.76683881658485,-73.95971267878048,2022-01-02 08:13:41 - 2022-01-02 07:58:24
2,2022-01-02 07:28:38,2022-01-02 07:42:53,1.0,4.37,1.0,N,141,116,1,14.5,0.0,0.5,2.67,0.0,0.3,20.47,2.5,0.0,116,40.827535259806176,-73.94736754322265,141,40.76683881658485,-73.95971267878048,2022-01-02 07:42:53 - 2022-01-02 07:28:38
2,2022-01-02 07:06:04,2022-01-02 07:09:59,1.0,1.73,1.0,N,141,145,2,7.0,0.0,0.5,0.0,0.0,0.3,10.3,2.5,0.0,145,40.74658996790376,-73.9486991918172,141,40.76683881658485,-73.95971267878048,2022-01-02 07:09:59 - 2022-01-02 07:06:04
2,2022-01-02 07:32:46,2022-01-02 07:52:51,1.0,8.0,1.0,N,141,37,2,25.0,0.0,0.5,0.0,0.0,0.3,28.3,2.5,0.0,37,40.69626745249855,-73.9259483634522,141,40.76683881658485,-73.95971267878048,2022-01-02 07:52:51 - 2022-01-02 07:32:46
2,2022-01-02 07:05:00,2022-01-02 07:19:34,1.0,5.2,1.0,N,249,236,1,16.5,0.0,0.5,1.98,0.0,0.3,21.78,2.5,0.0,236,40.78049147573493,-73.95697238530639,249,40.734611555981566,-74.00249690862718,2022-01-02 07:19:34 - 2022-01-02 07:05:00
1,2022-01-02 07:35:28,2022-01-02 07:40:52,1.0,1.2,1.0,N,249,68,1,5.5,2.5,0.5,3.0,0.0,0.3,11.8,2.5,0.0,68,40.74839722483199,-73.99994015650746,249,40.734611555981566,-74.00249690862718,2022-01-02 07:40:52 - 2022-01-02 07:35:28
2,2022-01-02 07:55:42,2022-01-02 07:59:07,1.0,1.29,1.0,N,249,68,2,5.5,0.0,0.5,0.0,0.0,0.3,8.8,2.5,0.0,68,40.74839722483199,-73.99994015650746,249,40.734611555981566,-74.00249690862718,2022-01-02 07:59:07 - 2022-01-02 07:55:42
2,2022-01-02 07:10:12,2022-01-02 07:17:16,2.0,2.02,1.0,N,249,48,1,8.0,0.0,0.5,2.26,0.0,0.3,13.56,2.5,0.0,48,40.76223675561455,-73.98985665083148,249,40.734611555981566,-74.00249690862718,2022-01-02 07:17:16 - 2022-01-02 07:10:12
1,2022-01-02 07:54:30,2022-01-02 08:00:24,1.0,1.3,1.0,N,249,186,1,6.5,2.5,0.5,1.0,0.0,0.3,10.8,2.5,0.0,186,40.748476361762044,-73.9924553277106,249,40.734611555981566,-74.00249690862718,2022-01-02 08:00:24 - 2022-01-02 07:54:30
2,2022-01-02 07:33:58,2022-01-02 07:38:59,3.0,1.85,1.0,N,249,45,2,7.5,0.0,0.5,0.0,0.0,0.3,10.8,2.5,0.0,45,40.71305782758431,-73.99825262137972,249,40.734611555981566,-74.00249690862718,2022-01-02 07:38:59 - 2022-01-02 07:33:58
1,2022-01-02 07:29:12,2022-01-02 07:36:34,1.0,1.8,1.0,N,249,45,2,8.0,2.5,0.5,0.0,0.0,0.3,11.3,2.5,0.0,45,40.71305782758431,-73.99825262137972,249,40.734611555981566,-74.00249690862718,2022-01-02 07:36:34 - 2022-01-02 07:29:12
1,2022-01-02 07:43:24,2022-01-02 07:55:17,0.0,2.2,1.0,N,249,148,1,10.5,2.5,0.5,2.75,0.0,0.3,16.55,2.5,0.0,148,40.719211674204594,-73.99071836266182,249,40.734611555981566,-74.00249690862718,2022-01-02 07:55:17 - 2022-01-02 07:43:24
2,2022-01-02 07:29:01,2022-01-02 07:35:47,1.0,2.22,1.0,N,249,100,1,8.5,0.0,0.5,3.54,0.0,0.3,15.34,2.5,0.0,100,40.75351409177484,-73.98878589284917,249,40.734611555981566,-74.00249690862718,2022-01-02 07:35:47 - 2022-01-02 07:29:01
2,2022-01-02 07:34:16,2022-01-02 07:49:57,1.0,6.25,1.0,N,50,42,1,19.5,0.0,0.5,4.56,0.0,0.3,27.36,2.5,0.0,42,40.82104621409778,-73.93951646931666,50,40.76669237466698,-73.99389940332178,2022-01-02 07:49:57 - 2022-01-02 07:34:16
